CustomerId,Customer_Surname,Age,Balance,Bank DOJ,Category,CreditScore,EstimatedSalary,ExitCategory,GenderCategory,GeographyLocation,NumOfProducts,Tenure
15624596,Trentini,23,104822.45,2016-03-25 00:00:00,non credit card holder,534,160176.47,Retain,Female,France,1,7
15654577,Alexeeva,54,92877.33,2016-03-26 00:00:00,credit card holder,549,2619.64,Exit,Male,Germany,1,7
15804075,Chuang,36,91286.51,2016-03-26 00:00:00,credit card holder,628,63085.94,Retain,Female,Germany,1,7
15568238,Diaz,20,0,2016-03-26 00:00:00,credit card holder,650,113469.65,Retain,Male,Spain,2,7
15628303,Thurgood,35,0,2016-03-26 00:00:00,credit card holder,738,15650.73,Retain,Male,Spain,1,7
15726088,Vinogradova,40,0,2016-03-26 00:00:00,credit card holder,476,22735.45,Retain,Male,France,1,7
15777614,Webb,44,0,2016-03-26 00:00:00,credit card holder,545,82614.89,Retain,Female,Spain,2,7
15787204,Howe,43,110646.54,2016-03-26 00:00:00,non credit card holder,774,108804.28,Retain,Female,Spain,1,7
15614923,Nielson,41,107511.52,2016-03-28 00:00:00,non credit card holder,630,46156.87,Retain,Male,Spain,1,7
15741988,Marino,52,125396.24,2016-03-29 00:00:00,credit card holder,492,10014.72,Exit,Female,Germany,1,7
15807546,Chinwendu,38,0,2016-03-30 00:00:00,credit card holder,837,46395.21,Retain,Female,France,2,7
15746127,Hort,47,0,2016-03-30 00:00:00,credit card holder,572,36099.7,Retain,Female,France,2,7
15788183,Longo,43,106870.12,2016-03-30 00:00:00,credit card holder,458,100564.37,Retain,Female,Germany,2,7
15600173,Manna,33,0,2016-03-30 00:00:00,credit card holder,595,41447.86,Retain,Female,France,2,7
15795738,Owens,31,175477.15,2016-03-30 00:00:00,credit card holder,789,172832.9,Retain,Male,France,1,7
15724924,Giordano,37,138497.84,2016-03-30 00:00:00,non credit card holder,589,18988.58,Retain,Female,France,1,7
15668594,Diggs,25,137712.01,2016-03-31 00:00:00,credit card holder,620,76197.05,Retain,Female,Germany,1,7
15728012,Everett,40,128398.38,2016-03-31 00:00:00,credit card holder,678,168658.3,Retain,Female,Spain,1,7
15713578,Farrell,50,0,2016-03-31 00:00:00,credit card holder,483,111020.24,Retain,Female,France,2,7
15798964,Nkemakonam,33,35016.6,2016-03-31 00:00:00,credit card holder,714,53667.08,Retain,Male,Germany,1,7
15733888,Sells,36,133686.52,2016-03-31 00:00:00,credit card holder,668,190958.48,Exit,Female,Spain,1,7
15615330,Tretiakova,23,0,2016-03-31 00:00:00,credit card holder,651,170099.23,Retain,Male,France,2,7
15602845,Udinesi,41,152102.18,2016-03-31 00:00:00,credit card holder,466,181879.56,Retain,Male,Germany,2,7
15801462,Yermakov,31,109578.04,2016-03-31 00:00:00,credit card holder,716,51503.51,Retain,Male,France,2,7
15799479,Coles,33,0,2016-04-01 00:00:00,credit card holder,809,124045.65,Retain,Male,Spain,1,7
15669922,Conti,36,0,2016-04-01 00:00:00,credit card holder,530,14721.8,Retain,Female,Spain,2,7
15648320,Heller,31,123974.96,2016-04-01 00:00:00,credit card holder,658,102153.75,Retain,Female,France,1,7
15730397,Narelle,40,109681.61,2016-04-01 00:00:00,credit card holder,739,193321.3,Retain,Male,Spain,1,7
15631072,Huie,38,94456,2016-04-01 00:00:00,non credit card holder,690,55034.02,Retain,Male,France,2,7
15676715,Madukaego,68,0,2016-04-02 00:00:00,credit card holder,640,199493.38,Retain,Male,France,2,7
15713632,Ham,48,95679.29,2016-04-02 00:00:00,non credit card holder,551,94978.1,Retain,Female,Spain,1,7
15670080,Mackenzie,29,105204.01,2016-04-02 00:00:00,non credit card holder,584,138490.03,Retain,Female,Germany,1,7
15683618,Dyer,35,121418.62,2016-04-03 00:00:00,credit card holder,774,24400.37,Retain,Female,France,1,7
15742638,Wang,25,0,2016-04-03 00:00:00,non credit card holder,747,42039.67,Retain,Female,France,2,7
15709780,Azuka,37,71786.9,2016-04-04 00:00:00,credit card holder,667,67734.79,Retain,Female,France,2,7
15600357,Findlay,40,140197.71,2016-04-04 00:00:00,credit card holder,495,150720.39,Retain,Female,France,2,7
15729201,Harewood,55,0,2016-04-04 00:00:00,credit card holder,682,153356.8,Exit,Male,France,1,7
15791102,Mai,41,95020.8,2016-04-04 00:00:00,credit card holder,549,131710.59,Exit,Male,Germany,3,7
15608916,Ndubueze,40,147754.68,2016-04-04 00:00:00,credit card holder,573,110454.46,Retain,Male,France,1,7
15713604,Rossi,40,166776.6,2016-04-04 00:00:00,non credit card holder,425,172646.88,Retain,Male,Germany,2,7
15660980,Cairns,38,115702.67,2016-04-05 00:00:00,credit card holder,597,25059.05,Retain,Male,Spain,2,7
15712121,Chidimma,34,154983.98,2016-04-05 00:00:00,credit card holder,657,27738.01,Retain,Male,Spain,1,7
15733014,Nolan,62,64667.95,2016-04-05 00:00:00,non credit card holder,813,140454.14,Retain,Female,France,2,7
15613319,Rice,33,0,2016-04-05 00:00:00,non credit card holder,793,175544.02,Retain,Female,France,1,7
15735358,Dowse,46,0,2016-04-06 00:00:00,credit card holder,682,4654.28,Retain,Male,Spain,1,7
15761775,Myers,20,180293.84,2016-04-06 00:00:00,credit card holder,598,29552.7,Retain,Male,Germany,2,7
15715907,Onwubiko,64,113109.52,2016-04-06 00:00:00,credit card holder,699,27980.8,Exit,Male,France,1,7
15659064,Salas,37,0,2016-04-06 00:00:00,credit card holder,790,149418.41,Retain,Male,Spain,2,7
15751445,Chikwado,52,71283.09,2016-04-06 00:00:00,non credit card holder,734,38984.37,Retain,Female,Germany,2,7
15810898,Pan,65,151659.52,2016-04-06 00:00:00,non credit card holder,803,6930.17,Retain,Female,France,2,7
15692259,Baresi,29,0,2016-04-07 00:00:00,credit card holder,695,111565.45,Retain,Female,France,2,7
15571221,Bergamaschi,58,116313.57,2016-04-07 00:00:00,credit card holder,747,190696.35,Exit,Male,Germany,1,7
15694143,Conti,41,0,2016-04-07 00:00:00,credit card holder,686,133086.45,Retain,Female,France,1,7
15678427,Genovese,27,96129.32,2016-04-07 00:00:00,credit card holder,696,5983.7,Retain,Female,Germany,2,7
15661330,Gilbert,37,0,2016-04-07 00:00:00,credit card holder,754,116141.72,Retain,Male,France,1,7
15673529,Lombardo,36,59893.85,2016-04-07 00:00:00,credit card holder,645,43999.64,Retain,Male,Spain,2,7
15681928,Yancy,35,108155.49,2016-04-07 00:00:00,credit card holder,577,105407.79,Retain,Female,France,1,7
15594502,Zotov,37,109093.41,2016-04-07 00:00:00,credit card holder,655,1775.52,Retain,Male,France,2,7
15752409,Grant,31,0,2016-04-07 00:00:00,non credit card holder,553,124596.63,Retain,Male,France,2,7
15788131,Atkins,47,0,2016-04-08 00:00:00,credit card holder,653,50695.93,Exit,Male,France,1,7
15782530,Bruce,30,111093.01,2016-04-08 00:00:00,credit card holder,681,68985.99,Retain,Male,Spain,1,7
15635116,Burgos,60,0,2016-04-08 00:00:00,credit card holder,659,177480.45,Exit,Male,Spain,1,7
15638963,Garran,22,174852.89,2016-04-08 00:00:00,credit card holder,678,28149.06,Retain,Female,France,1,7
15708713,Hill,35,0,2016-04-08 00:00:00,credit card holder,633,36249.76,Retain,Male,France,2,7
15699486,Johnson,34,132944.53,2016-04-08 00:00:00,credit card holder,745,31802.92,Retain,Male,Spain,1,7
15576044,MacDonald,28,150329.15,2016-04-08 00:00:00,credit card holder,579,145558.42,Retain,Male,Germany,1,7
15597602,Nwachinemelu,57,137946.39,2016-04-08 00:00:00,credit card holder,619,72467.99,Exit,Male,Germany,1,7
15741094,Sagese,21,0,2016-04-08 00:00:00,credit card holder,693,3494.02,Retain,Male,France,2,7
15675675,Slate,32,106290.64,2016-04-08 00:00:00,credit card holder,850,121982.73,Retain,Female,France,1,7
15788535,Tan,44,0,2016-04-08 00:00:00,credit card holder,593,128046.98,Retain,Male,Spain,1,7
15666297,Abramova,53,0,2016-04-08 00:00:00,non credit card holder,706,88479.02,Exit,Female,Spain,3,7
15611024,Kalinina,23,93522.2,2016-04-08 00:00:00,non credit card holder,567,81425.61,Retain,Female,France,1,7
15617538,Nwankwo,40,0,2016-04-08 00:00:00,non credit card holder,834,45038.74,Retain,Male,Spain,2,7
15797381,DeRose,48,133903.12,2016-04-09 00:00:00,credit card holder,593,85902.39,Exit,Female,Germany,2,7
15575060,Gardner,24,0,2016-04-09 00:00:00,credit card holder,797,182257.61,Retain,Male,France,2,7
15767818,Graham,55,132436.34,2016-04-09 00:00:00,credit card holder,640,978.66,Retain,Male,France,1,7
15633944,McKay,32,136659.74,2016-04-09 00:00:00,credit card holder,644,14187.78,Retain,Male,Spain,1,7
15765732,Simmons,24,149592.14,2016-04-09 00:00:00,credit card holder,564,153771.8,Retain,Female,Spain,1,7
15764892,Spinelli,51,84474.62,2016-04-09 00:00:00,credit card holder,590,190937.09,Retain,Female,Spain,2,7
15622518,Stephenson,26,51116.26,2016-04-09 00:00:00,credit card holder,768,70454.79,Exit,Female,France,1,7
15757911,Trevisani,32,0,2016-04-09 00:00:00,non credit card holder,643,131301.74,Retain,Female,Spain,1,7
15788448,Watson,31,145260.23,2016-04-09 00:00:00,non credit card holder,490,114066.77,Retain,Male,Spain,1,7
15603247,Bruner,35,146781.24,2016-04-10 00:00:00,credit card holder,743,189307.7,Retain,Female,Germany,1,7
15783691,Hargreaves,35,120171.58,2016-04-10 00:00:00,credit card holder,722,125240.8,Retain,Female,Spain,1,7
15624072,Kiernan,22,0,2016-04-10 00:00:00,credit card holder,669,176163.74,Retain,Male,Spain,2,7
15626983,Ledford,48,0,2016-04-10 00:00:00,credit card holder,605,40062.99,Retain,Female,Spain,2,7
15569364,Victor,36,0,2016-04-10 00:00:00,credit card holder,666,35156.54,Retain,Male,France,2,7
15668460,Bellucci,29,0,2016-04-12 00:00:00,credit card holder,466,2797.27,Retain,Male,France,2,7
15584037,Denisov,58,106913.43,2016-04-12 00:00:00,credit card holder,727,25881,Exit,Male,Germany,1,7
15571928,Fraser,43,0,2016-04-12 00:00:00,credit card holder,679,115136.51,Exit,Female,France,3,7
15658935,Freeman,34,106937.05,2016-04-12 00:00:00,credit card holder,630,138275.01,Retain,Female,Germany,2,7
15800773,Ikenna,28,102282.61,2016-04-12 00:00:00,credit card holder,648,157891.11,Retain,Female,Spain,1,7
15713608,Tuan,41,0,2016-04-12 00:00:00,credit card holder,850,34827.43,Retain,Female,France,2,7
15784361,Williamson,46,140355.6,2016-04-12 00:00:00,credit card holder,543,85086.78,Retain,Female,Spain,1,7
15608968,Averyanov,21,86402.52,2016-04-12 00:00:00,non credit card holder,714,27330.59,Retain,Male,Germany,2,7
15774133,Cox,35,178032.53,2016-04-12 00:00:00,non credit card holder,706,42181.68,Retain,Female,France,1,7
15580249,Lori,45,0,2016-04-12 00:00:00,non credit card holder,502,84663.21,Retain,Male,France,1,7
15590320,Shelton,66,0,2016-04-12 00:00:00,non credit card holder,850,64350.8,Retain,Male,France,2,7
15738835,Slater,38,101985.81,2016-04-12 00:00:00,non credit card holder,850,43801.27,Retain,Male,Germany,2,7
15689201,Dobie,49,120108.56,2016-04-13 00:00:00,non credit card holder,721,183421.76,Retain,Female,France,1,7
15812071,Endrizzi,54,93806.31,2016-04-13 00:00:00,non credit card holder,744,140068.77,Retain,Male,France,2,7
15784323,Gallo,21,0,2016-04-13 00:00:00,non credit card holder,449,175743.92,Retain,Female,France,2,7
15752622,Kerr,32,38550.06,2016-04-13 00:00:00,non credit card holder,729,179230.23,Retain,Female,France,1,7
15738828,Milano,45,152880.97,2016-04-13 00:00:00,non credit card holder,730,162478.11,Retain,Male,Germany,1,7
15621021,Dwyer,40,0,2016-04-15 00:00:00,credit card holder,687,8207.36,Retain,Female,Spain,2,7
15671582,John,38,109869.32,2016-04-15 00:00:00,credit card holder,660,154641.91,Retain,Male,Spain,1,7
15628203,Pai,38,104339.56,2016-04-15 00:00:00,non credit card holder,637,119882.86,Retain,Female,France,1,7
15691703,Shih,47,105792.49,2016-04-15 00:00:00,non credit card holder,545,67830.2,Exit,Male,France,1,7
15803457,Hao,32,0,2016-04-16 00:00:00,credit card holder,750,95611.47,Retain,Female,France,2,7
15690589,Udinesi,37,212314.03,2016-04-16 00:00:00,non credit card holder,541,148814.54,Retain,Male,France,1,7
15769346,Baird,36,134997.49,2016-04-17 00:00:00,credit card holder,587,44688.08,Retain,Female,France,2,7
15605134,Bond,34,131244.65,2016-04-17 00:00:00,credit card holder,617,183229.02,Retain,Female,France,2,7
15778897,Cartwright,28,0,2016-04-17 00:00:00,credit card holder,630,133267.78,Retain,Female,France,2,7
15763625,Hazon,41,0,2016-04-17 00:00:00,credit card holder,793,152153.74,Retain,Male,Spain,2,7
15774630,Peacock,47,142802.02,2016-04-17 00:00:00,credit card holder,601,57553.02,Retain,Female,Germany,1,7
15716186,Richardson,38,0,2016-04-17 00:00:00,credit card holder,586,87168.46,Retain,Female,France,2,7
15644878,Hill,43,117302.62,2016-04-17 00:00:00,non credit card holder,685,68701.73,Retain,Female,Spain,1,7
15664083,Ulyanova,37,158468.76,2016-04-17 00:00:00,non credit card holder,666,93266.01,Retain,Female,Germany,1,7
15635435,White,54,120633.42,2016-04-17 00:00:00,non credit card holder,648,5924.38,Exit,Female,France,1,7
15586976,Alexeeva,42,0,2016-04-18 00:00:00,credit card holder,566,180702.12,Exit,Female,France,1,7
15621974,Davydova,33,111063.73,2016-04-18 00:00:00,credit card holder,778,83556.65,Retain,Female,Germany,2,7
15691952,Fanucci,37,106242.67,2016-04-18 00:00:00,credit card holder,676,166678.28,Retain,Male,France,1,7
15576185,Sinclair,29,0,2016-04-18 00:00:00,credit card holder,653,41671.81,Retain,Male,France,2,7
15786463,Hsing,59,121669.93,2016-04-18 00:00:00,non credit card holder,645,91.75,Exit,Female,Germany,2,7
15671779,Nebechi,39,0,2016-04-20 00:00:00,non credit card holder,567,168521.72,Retain,Male,France,2,7
15719991,Korovina,52,154733.97,2016-04-21 00:00:00,credit card holder,727,80259.67,Exit,Female,Spain,1,7
15588456,Hsieh,40,143566.12,2016-04-22 00:00:00,credit card holder,658,189607.71,Retain,Female,France,1,7
15684198,McDonald,38,0,2016-04-22 00:00:00,credit card holder,551,216.27,Retain,Female,France,2,7
15779247,Pai,24,98567.1,2016-04-22 00:00:00,credit card holder,683,187987.01,Retain,Female,Spain,1,7
15650288,Summers,35,116269.01,2016-04-22 00:00:00,credit card holder,634,129964.94,Retain,Male,Germany,1,7
15796343,Bazhenov,31,82787.93,2016-04-22 00:00:00,non credit card holder,707,91423.69,Retain,Female,France,2,7
15573851,Macrossan,38,0,2016-04-22 00:00:00,non credit card holder,735,92220.12,Exit,Female,France,3,7
15667742,Vincent,41,100880.76,2016-04-22 00:00:00,non credit card holder,627,134665.25,Retain,Male,Spain,1,7
15741693,Barnard,40,130661.96,2016-04-23 00:00:00,credit card holder,693,101918.96,Retain,Male,France,1,7
15568429,Mitchell,46,0,2016-04-23 00:00:00,credit card holder,633,120250.58,Retain,Female,Spain,2,7
15584785,Ogochukwu,37,97324.91,2016-04-23 00:00:00,credit card holder,660,23291.83,Retain,Male,France,1,7
15777045,Price,44,81811.71,2016-04-23 00:00:00,credit card holder,783,164213.53,Exit,Female,Spain,1,7
15717286,Sal,40,79035.95,2016-04-23 00:00:00,credit card holder,675,142783.98,Exit,Female,Spain,1,7
15737506,Tretiakova,42,0,2016-04-23 00:00:00,non credit card holder,645,149807.01,Retain,Male,France,1,7
15650454,Tran,57,0,2016-04-24 00:00:00,credit card holder,641,122449.18,Retain,Male,France,2,7
15620936,Warren,32,0,2016-04-24 00:00:00,credit card holder,787,13238.93,Retain,Male,France,2,7
15764237,Manfrin,33,0,2016-04-24 00:00:00,non credit card holder,663,91514.62,Retain,Male,Spain,2,7
15791944,Harker,32,175464.85,2016-04-25 00:00:00,credit card holder,697,116442.42,Exit,Male,France,3,7
15744789,McConnell,32,114512.59,2016-04-25 00:00:00,credit card holder,786,15796.66,Retain,Female,Spain,1,7
15677146,Obiajulu,28,142243.54,2016-04-26 00:00:00,credit card holder,728,33074.51,Retain,Female,France,2,7
15692463,Rahman,28,142253.65,2016-04-26 00:00:00,credit card holder,799,45042.56,Retain,Female,Spain,1,7
15567399,Enderby,43,144164.29,2016-04-27 00:00:00,credit card holder,633,158646.46,Retain,Male,Germany,1,7
15764153,Rowe,33,130499.09,2016-04-27 00:00:00,credit card holder,704,74804.36,Retain,Female,France,2,7
15779497,Ts'ai,43,127823.93,2016-04-27 00:00:00,credit card holder,603,19483.35,Retain,Male,France,1,7
15622578,Sergeyev,34,113958.55,2016-04-27 00:00:00,non credit card holder,806,32125.98,Retain,Male,France,1,7
15774507,Furneaux,39,119013.86,2016-04-29 00:00:00,credit card holder,574,103421.91,Retain,Female,France,1,7
15749669,Hargreaves,31,0,2016-04-29 00:00:00,credit card holder,542,115217.59,Retain,Female,France,2,7
15707114,Holder,30,0,2016-04-29 00:00:00,non credit card holder,831,3430.38,Retain,Male,France,2,7
15689061,Davey,68,82547.11,2016-04-30 00:00:00,credit card holder,611,146448.01,Retain,Male,France,2,7
15576269,Madison,34,0,2016-04-30 00:00:00,credit card holder,523,62030.06,Retain,Male,Spain,2,7
15588566,Wilkinson,33,116474.28,2016-04-30 00:00:00,credit card holder,778,32757.55,Retain,Male,Spain,2,7
15744843,K'ung,34,144855.34,2016-04-30 00:00:00,non credit card holder,569,196555.32,Retain,Female,Spain,1,7
15726931,Onwumelu,41,56214.85,2016-04-30 00:00:00,non credit card holder,715,92982.61,Exit,Female,France,2,7
15782574,Warner,33,0,2016-04-30 00:00:00,non credit card holder,624,76551.7,Retain,Male,Spain,2,7
15808386,Cocci,45,138523.2,2016-05-01 00:00:00,non credit card holder,721,59604.45,Exit,Female,Germany,1,7
15740878,Yao,29,0,2016-05-01 00:00:00,non credit card holder,655,85736.26,Retain,Female,Spain,2,7
15743759,Brooks,39,0,2016-05-02 00:00:00,credit card holder,619,158444.61,Retain,Male,France,2,7
15773852,Hayes,38,70362.52,2016-05-02 00:00:00,credit card holder,533,104189.46,Retain,Male,Germany,2,7
15667938,Hurst,32,149136.31,2016-05-02 00:00:00,credit card holder,628,16402.11,Retain,Male,France,2,7
15724282,Tsao,44,164113.04,2016-05-02 00:00:00,credit card holder,540,12120.79,Retain,Male,Germany,2,7
15793688,Bancks,50,201009.64,2016-05-03 00:00:00,credit card holder,669,158032.5,Exit,Male,France,1,7
15734917,Castiglione,21,133974.36,2016-05-03 00:00:00,credit card holder,708,50294.09,Retain,Male,Germany,2,7
15646817,Chiekwugo,51,156773.78,2016-05-03 00:00:00,credit card holder,769,40257.79,Retain,Male,France,2,7
15701042,Dalton,27,151027.56,2016-05-03 00:00:00,credit card holder,596,170320.58,Retain,Female,Germany,1,7
15710366,Hamilton,42,0,2016-05-03 00:00:00,credit card holder,569,83629.6,Exit,Female,Spain,1,7
15597709,Hornung,39,154121.32,2016-05-03 00:00:00,credit card holder,602,176614.86,Exit,Female,France,2,7
15756277,Wilson,43,92244.83,2016-05-03 00:00:00,credit card holder,850,54949.73,Retain,Female,Germany,2,7
15592877,Wright,42,132657.55,2016-05-03 00:00:00,credit card holder,641,35367.19,Retain,Male,Spain,1,7
15675518,Charlton,53,75225.53,2016-05-03 00:00:00,non credit card holder,499,144849.1,Exit,Female,Spain,2,7
15590820,Ecuyer,26,79932.41,2016-05-03 00:00:00,non credit card holder,699,150242.44,Retain,Male,Spain,1,7
15767864,Fulton,33,0,2016-05-03 00:00:00,non credit card holder,628,184230.23,Retain,Male,France,2,7
15591035,Macleod,54,0,2016-05-03 00:00:00,non credit card holder,644,84622.37,Retain,Male,Spain,1,7
15674148,Milanesi,33,0,2016-05-04 00:00:00,credit card holder,579,94993.04,Exit,Male,Spain,1,7
15638272,Tien,32,99883.16,2016-05-04 00:00:00,credit card holder,609,120594.85,Retain,Male,Spain,1,7
15682211,Tu,57,0,2016-05-04 00:00:00,credit card holder,467,114448.77,Retain,Male,France,2,7
15723827,Macartney,30,114779.35,2016-05-04 00:00:00,non credit card holder,683,183171.47,Retain,Male,France,1,7
15756535,Chibugo,39,91538.51,2016-05-05 00:00:00,credit card holder,733,93783,Retain,Male,Germany,1,7
15743760,Davidson,31,131996.66,2016-05-05 00:00:00,credit card holder,850,178747.43,Retain,Male,France,2,7
15586699,Thomson,32,0,2016-05-05 00:00:00,non credit card holder,825,9751.03,Retain,Male,France,2,7
